weather_cloudy,weather_light snow/rain,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,dayofweek_Monday,dayofweek_Saturday,dayofweek_Sunday,dayofweek_Thursday,dayofweek_Tuesday,dayofweek_Wednesday,hr,temperature,relative-humidity,windspeed,year,log_total_users
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5579635035926473,-1.906158361956041,-0.6786163331013974,-0.1667979499150853,0.9863130903837957,4.143134726391533
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6871591150349635,0.8140092470477653,0.10979040395961794,-0.43312804728418175,0.9863130903837957,8.630343289348893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5420250502753495,0.2947045216924929,1.3186807341198414,0.8985224395613006,-1.0138768406803491,8.65486599654131
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5579635035926473,-0.12568501788082245,1.3186807341198414,-1.6316134854451159,-1.0138768406803491,6.045005314036012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.10662285599650764,-1.0653792828094102,-1.5721439684372147,1.2980175856149454,0.9863130903837957,8.079927770758275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.054449662080404,-1.3806714374893965,1.2661202849824404,1.5643476829840417,-1.0138768406803491,6.18826412308259
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5579635035926473,1.0242040168344226,-0.10045139258998616,-0.43312804728418175,-1.0138768406803491,7.213031659834869
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47391340304194823,1.1293014017277516,-1.5195835192998137,0.36586224482310764,-1.0138768406803491,8.816556768641856
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1225613093138054,0.8140092470477653,1.0558784884328363,-1.6316134854451159,0.9863130903837957,4.727387818712341
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6871591150349635,-2.0050735477379975,-0.4683745365517933,-0.8326231933378264,0.9863130903837957,7.887959336599945
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7641815325611762,-0.5460745574541378,-0.8362976805136004,2.3633379750913313,0.9863130903837957,8.882391706295847
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3968909855157356,-1.3806714374893965,-0.5734954348265954,0.36586224482310764,-1.0138768406803491,7.516977224604321
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.10662285599650764,-1.2755740525960675,-1.1516603753380066,-0.1667979499150853,0.9863130903837957,7.359467638255621
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1225613093138054,0.2947045216924929,1.3186807341198414,-1.6316134854451159,0.9863130903837957,4.04305126783455
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.344717791599632,-1.4857688223827257,1.2661202849824404,-0.43312804728418175,-1.0138768406803491,6.726233402358747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2517569207561216,1.5496909413010669,-1.0465394770632046,0.8985224395613006,-1.0138768406803491,7.392647520721623
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.344717791599632,1.5496909413010669,-0.7311767822387985,-0.1667979499150853,-1.0138768406803491,7.6838639802564295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47391340304194823,0.18960713679916383,-1.1516603753380066,1.2980175856149454,0.9863130903837957,8.303504798872783
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03851120876310632,-0.12568501788082245,-0.4158140874143919,-1.6316134854451159,-1.0138768406803491,7.822444729489319
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7641815325611762,-0.6511719423474669,-1.2042208244754076,-0.1667979499150853,0.9863130903837957,8.441175704992322
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2517569207561216,-0.6511719423474669,-1.2042208244754076,-0.1667979499150853,0.9863130903837957,8.140315540159985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9093155973207901,0.08450975190583564,0.47771354792142506,-0.43312804728418175,0.9863130903837957,8.820551743253025
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5579635035926473,0.60999667637248,1.0558784884328363,-1.6316134854451159,-1.0138768406803491,5.44673737166631
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5579635035926473,0.7089118621544362,1.3712411832572424,0.36586224482310764,0.9863130903837957,6.601230118728877
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.344717791599632,-0.9602818979160812,1.5814829798068466,1.2980175856149454,-1.0138768406803491,6.6052979209482015
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9093155973207901,-0.7500871281294231,-0.047890943452585134,-0.1667979499150853,-1.0138768406803491,8.518791912779934
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6190474678015622,1.1293014017277516,-0.4683745365517933,0.6321923421922041,0.9863130903837957,8.587092318795905
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.344717791599632,-1.6959635921693832,-0.4158140874143919,-0.6994581446532783,-1.0138768406803491,6.54965074223381
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8322931797945775,-0.6511719423474669,1.6340434289442476,-0.1667979499150853,0.9863130903837957,7.368339686311381
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8322931797945775,-1.3806714374893965,-0.5734954348265954,2.0970078777222345,0.9863130903837957,4.836281906951478
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18364527352272028,-0.6511719423474669,0.4251530987840241,-1.6316134854451159,0.9863130903837957,7.672292455628756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03851120876310632,-0.12568501788082245,-1.7823857649868189,1.8306777803531382,0.9863130903837957,7.898411092811599
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2517569207561216,-0.33587978766748056,0.6353948953336281,0.36586224482310764,0.9863130903837957,7.566828479208331
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03851120876310632,-0.7500871281294231,0.9507575901580343,-0.1667979499150853,-1.0138768406803491,8.238536930171769
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47391340304194823,1.9638982817630104,-1.8349462141242199,1.2980175856149454,-1.0138768406803491,7.508238774678663
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.489851856359246,-1.3806714374893965,-0.9939790279258035,1.0316874882458489,-1.0138768406803491,4.762173934797756
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.054449662080404,0.60999667637248,1.0558784884328363,-0.1667979499150853,-1.0138768406803491,7.847371836159788
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3968909855157356,-0.44097717256080876,0.4251530987840241,2.4965030237758796,-1.0138768406803491,8.074337694089515
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5579635035926473,-0.23078240277415152,1.6340434289442476,0.09953214745401119,-1.0138768406803491,4.882801922586371
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.344717791599632,-0.7500871281294231,1.5814829798068466,-0.43312804728418175,-1.0138768406803491,6.818924065275521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4128294388330334,-0.23078240277415152,0.004669505684815886,1.8306777803531382,0.9863130903837957,4.700480365792417
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47391340304194823,1.5496909413010669,-1.5721439684372147,0.6321923421922041,0.9863130903837957,8.006700845440367
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6871591150349635,0.08450975190583564,-0.4158140874143919,-1.6316134854451159,-1.0138768406803491,7.7437032581737535
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.199583726840018,-1.8010609770627124,1.2135598358450395,-0.1667979499150853,0.9863130903837957,6.838405200847344
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3968909855157356,-2.4254630873113134,-1.1516603753380066,0.6321923421922041,-1.0138768406803491,6.230481447578482
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9774272445541915,0.60999667637248,1.6340434289442476,-0.8326231933378264,-1.0138768406803491,5.746203190540153
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.054449662080404,-1.2755740525960675,-0.1530118417273872,-0.1667979499150853,0.9863130903837957,7.300472814267799
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.054449662080404,1.0242040168344226,-0.4683745365517933,0.09953214745401119,0.9863130903837957,8.940498217652733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6871591150349635,-0.44097717256080876,1.6340434289442476,-1.6316134854451159,0.9863130903837957,8.435766192720509
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030975683522613,1.0242040168344226,-0.4683745365517933,-0.1667979499150853,0.9863130903837957,7.022868086082641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32877933828233424,1.864983095981054,-1.2567812736128086,-1.6316134854451159,-1.0138768406803491,7.5411524551363085
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2676953740734194,-1.2755740525960675,-0.1530118417273872,-0.8326231933378264,-1.0138768406803491,4.990432586778736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190474678015622,2.3842878213363257,-1.4144626210250117,-1.6316134854451159,0.9863130903837957,8.345217926676428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47391340304194823,1.1293014017277516,-1.2567812736128086,0.6321923421922041,0.9863130903837957,8.55756708555451
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47391340304194823,2.1740930515496686,-1.6772648667120167,-0.1667979499150853,0.9863130903837957,7.946971357693591
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5579635035926473,0.08450975190583564,-0.2055722908647882,0.36586224482310764,0.9863130903837957,5.288267030694535
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.199583726840018,1.654788326194396,-1.0465394770632046,0.09953214745401119,-1.0138768406803491,8.205491613120236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6190474678015622,0.60999667637248,-1.1516603753380066,-0.6994581446532783,0.9863130903837957,8.445267451844648
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.4128294388330334,0.2947045216924929,1.6340434289442476,0.6321923421922041,0.9863130903837957,4.859812404361672
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18364527352272028,-0.6511719423474669,-0.6786163331013974,0.09953214745401119,-1.0138768406803491,7.613324979540639
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9774272445541915,-0.12568501788082245,1.6340434289442476,-1.6316134854451159,-1.0138768406803491,5.7899601708972535
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.344717791599632,1.1293014017277516,-0.7837372313761994,0.36586224482310764,0.9863130903837957,8.432070937999402
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03851120876310632,2.0689956666563396,-1.0990999262006056,1.0316874882458489,-1.0138768406803491,8.255568653283746
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.489851856359246,1.0242040168344226,0.5828344461962272,0.36586224482310764,0.9863130903837957,7.906178840394815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7641815325611762,0.2947045216924929,-1.729825315849418,2.3633379750913313,-1.0138768406803491,8.045267716607803
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6190474678015622,-1.0653792828094102,0.6353948953336281,-0.6994581446532783,0.9863130903837957,7.483806687665835
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.199583726840018,1.1293014017277516,1.1084389375702373,-0.8326231933378264,0.9863130903837957,8.298290634359283
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4128294388330334,-0.7500871281294231,0.4251530987840241,-1.6316134854451159,-1.0138768406803491,3.871201010907891
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5579635035926473,1.3394961715144098,0.6353948953336281,-0.8326231933378264,-1.0138768406803491,4.875197323201151
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2676953740734194,0.8140092470477653,1.3712411832572424,-0.43312804728418175,0.9863130903837957,3.9512437185814275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8322931797945775,-0.7500871281294231,-1.3619021718876108,-1.6316134854451159,0.9863130903837957,5.777652323222656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18364527352272028,1.1293014017277516,0.37259264964662303,1.0316874882458489,0.9863130903837957,8.201385955238608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10662285599650764,0.18960713679916383,-0.5734954348265954,0.09953214745401119,0.9863130903837957,8.151333337900432
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5579635035926473,-1.8010609770627124,0.320032200509222,-0.1667979499150853,-1.0138768406803491,4.23410650459726
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.4128294388330334,-1.4857688223827257,-0.9939790279258035,0.36586224482310764,-1.0138768406803491,5.697093486505405
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.054449662080404,1.1293014017277516,-1.2567812736128086,0.36586224482310764,-1.0138768406803491,8.474911799159631
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.4128294388330334,1.654788326194396,-0.5734954348265954,-1.6316134854451159,-1.0138768406803491,6.573680166960646
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6190474678015622,-1.4857688223827257,1.5814829798068466,1.2980175856149454,-1.0138768406803491,6.139884552226255
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32877933828233424,0.18960713679916383,1.6340434289442476,0.8985224395613006,-1.0138768406803491,6.8690144506657065
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2517569207561216,-1.3806714374893965,1.2661202849824404,-0.43312804728418175,0.9863130903837957,7.07326971745971
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7641815325611762,-1.0653792828094102,0.37259264964662303,0.36586224482310764,-1.0138768406803491,7.991592282068092
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6871591150349635,0.08450975190583564,0.47771354792142506,-0.6994581446532783,0.9863130903837957,8.604654467186231
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9093155973207901,-0.9602818979160812,-0.9414185787884025,0.6321923421922041,-1.0138768406803491,8.235360643753348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1225613093138054,-1.4857688223827257,-0.9939790279258035,-0.1667979499150853,-1.0138768406803491,4.23410650459726
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2676953740734194,-1.3806714374893965,0.6353948953336281,-0.1667979499150853,-1.0138768406803491,4.9344739331306915
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.489851856359246,1.0242040168344226,1.3712411832572424,0.09953214745401119,-1.0138768406803491,7.10002716662926
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5579635035926473,0.7089118621544362,0.320032200509222,0.09953214745401119,-1.0138768406803491,7.114769448366463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.489851856359246,0.9191066319410943,1.0558784884328363,-0.6994581446532783,-1.0138768406803491,7.441906728051625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.054449662080404,-0.23078240277415152,0.21491130223441998,2.4965030237758796,-1.0138768406803491,7.973155433444133
